employee_id,zone,region,urbanity,home_lat,home_lon,job_family,shift_worker,shift_pattern,offpeak_travel,days_on_site_per_week,commute_days_per_month,age,has_children_under12,car_available,green_attitude,already_has_dticket,field_role,boarding_station,boarding_station_id,access_km,access_mode,access_min,wait_min,ride_and_lastmile_min,transfers,pt_total_min,car_km_still_driven,car_km_one_way,car_total_min,car_cost_eur_month,commute_band,pt_vs_car_min,pt_car_time_ratio,active_mobility_candidate
SYN-00308,Hamburg-Rahlstedt,Hamburg,suburban,53.60714,10.18351,Lab & R&D,False,Day (08:00),False,3,11.7,49,False,True,-0.356,False,False,Farmsen,farmsen,6.96,Park+Ride,17.4,2.0,61.3,3,80.7,6.96,17.1,24.4,120.03,> 60 min,56.3,3.31,False
SYN-00309,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.665,10.12544,Office & Commercial,False,Day (08:00),False,4,15.6,29,False,False,-0.222,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,24.5,0,35.5,0.0,7.76,15.8,72.64,31–45 min,19.7,2.25,False
SYN-00310,Hamburg-Langenhorn,Hamburg,urban,53.66233,9.99754,Office & Commercial,False,Day (08:00),False,3,11.7,46,False,True,-0.512,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,18.0,0,29.0,0.0,5.71,18.6,40.05,≤ 30 min,10.4,1.56,False
SYN-00311,Hamburg-Eimsbüttel,Hamburg,urban_core,53.58377,9.95327,Office & Commercial,False,Day (08:00),False,3,11.7,44,False,False,-0.872,False,False,Kellinghusenstraße,kellinghusenstrasse,3.23,Feeder bus,18.7,2.0,37.8,0,58.5,0.0,17.57,29.3,123.33,46–60 min,29.2,2.0,False
SYN-00312,Hamburg-Barmbek,Hamburg,urban_core,53.58512,10.05214,Office & Commercial,False,Day (08:00),False,3,11.7,44,True,True,0.836,False,False,Barmbek,barmbek,0.83,Walk,10.4,2.0,40.5,1,52.9,0.0,15.29,28.0,107.37,46–60 min,24.9,1.89,False
SYN-00313,Hamburg-Poppenbüttel,Hamburg,suburban,53.65703,10.1114,Lab & R&D,False,Day (08:00),False,5,19.5,34,False,True,0.629,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,23.1,0,34.1,0.0,7.32,15.3,85.63,31–45 min,18.8,2.23,False
SYN-00314,Hamburg-Winterhude,Hamburg,urban_core,53.60394,10.0281,Production & Technical,False,Day (08:00),False,5,19.5,55,False,True,-0.932,False,False,Sengelmannstraße,sengelmannstrasse,1.16,Feeder bus,12.5,2.0,31.4,0,45.9,0.0,12.57,26.1,147.04,46–60 min,19.8,1.76,False
SYN-00315,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62197,10.06579,Production & Technical,True,Late (14:00),True,5,19.5,64,False,False,-1.144,False,False,Klein Borstel,klein_borstel,3.24,Feeder bus,18.7,3.6,28.1,0,50.4,0.0,9.91,23.7,115.9,46–60 min,26.7,2.13,False
SYN-00316,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.61152,10.1072,Production & Technical,False,Day (08:00),False,5,19.5,30,True,False,0.486,False,False,Berne,berne,0.62,Walk,7.7,2.0,63.0,3,72.7,0.0,12.55,26.0,146.82,> 60 min,46.7,2.8,False
SYN-00317,Hamburg-Winterhude,Hamburg,urban_core,53.58962,10.00982,Office & Commercial,False,Day (08:00),False,5,19.5,50,False,True,-0.748,True,False,Lattenkamp,lattenkamp,1.34,Feeder bus,13.0,2.0,35.3,0,50.3,0.0,14.97,27.8,175.14,46–60 min,22.5,1.81,False
SYN-00318,Hamburg-Billstedt/Horn,Hamburg,urban,53.56692,10.08788,Office & Commercial,False,Day (08:00),False,4,15.6,20,False,True,0.695,False,False,Barmbek,barmbek,4.8,Feeder bus,23.4,2.0,40.5,1,65.9,0.0,18.39,29.7,172.15,> 60 min,36.2,2.22,False
SYN-00319,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.65986,10.16127,Office & Commercial,False,Day (08:00),False,3,11.7,49,False,True,1.251,True,False,Volksdorf,volksdorf,2.48,Feeder bus,16.4,2.0,67.0,2,85.5,0.0,10.99,19.1,77.17,> 60 min,66.4,4.48,False
SYN-00320,Ahrensburg,Kr. Stormarn,suburban,53.66451,10.23631,Production & Technical,True,Late (14:00),True,5,19.5,21,False,True,0.19,False,False,Ahrensburg (DB),ahrensburg,1.15,Feeder bus,12.5,6.0,73.2,2,91.7,0.0,17.22,24.4,201.45,> 60 min,67.3,3.76,False
SYN-00321,Schenefeld,Kr. Pinneberg,suburban,53.59275,9.82905,Production & Technical,False,Day (08:00),False,5,19.5,36,False,True,-1.214,False,False,Klein Flottbek,klein_flottbek,4.86,Feeder bus,23.6,4.0,64.6,1,92.2,0.0,23.96,29.2,280.36,> 60 min,63.0,3.16,False
SYN-00322,Hamburg-Eimsbüttel,Hamburg,urban_core,53.58215,9.93646,Lab & R&D,False,Day (08:00),False,4,15.6,28,False,True,0.975,True,False,Kellinghusenstraße,kellinghusenstrasse,4.69,Feeder bus,23.1,2.0,37.8,0,62.8,0.0,18.53,29.8,173.42,> 60 min,33.0,2.11,False
SYN-00323,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59859,10.1147,Production & Technical,True,Night (22:00),True,5,19.5,40,False,False,0.006,False,False,Wandsbek-Gartenstadt,wandsbek_gartenstadt,4.1,Feeder bus,21.3,3.6,54.7,1,79.6,0.0,14.59,27.5,170.7,> 60 min,52.1,2.89,False
SYN-00324,Hamburg-St. Pauli/Neustadt,Hamburg,urban_core,53.54206,9.97556,Lab & R&D,False,Day (08:00),False,5,19.5,51,False,False,0.05,True,False,Stephansplatz,stephansplatz,2.53,Feeder bus,16.6,2.0,43.4,0,62.0,0.0,22.65,31.6,264.97,> 60 min,30.4,1.96,False
SYN-00325,Quickborn,Kr. Pinneberg,suburban,53.73645,9.92623,Production & Technical,False,Day (08:00),False,5,19.5,22,False,True,0.709,False,False,Haslohfurth,haslohfurth,4.86,Feeder bus,23.6,6.0,31.1,0,60.7,0.0,13.01,21.0,152.2,> 60 min,39.7,2.89,False
SYN-00326,Hamburg-Rahlstedt,Hamburg,suburban,53.60439,10.13729,Office & Commercial,False,Day (08:00),False,2,7.8,38,False,True,0.658,False,False,Berne,berne,2.25,Feeder bus,15.7,2.0,63.0,3,80.8,0.0,14.8,22.5,69.26,> 60 min,58.3,3.59,False
SYN-00327,Hamburg-Neugraben,Hamburg,suburban,53.47549,9.83356,Office & Commercial,False,Day (08:00),False,4,15.6,36,True,False,0.036,True,False,Neugraben,neugraben,2.2,Feeder bus,15.6,4.0,76.7,1,96.3,0.0,36.98,45.8,346.13,> 60 min,50.5,2.1,False
SYN-00328,Hamburg-St. Pauli/Neustadt,Hamburg,urban_core,53.55809,9.97688,Lab & R&D,False,Day (08:00),False,4,15.6,59,False,False,0.006,False,False,Messehallen,messehallen,0.15,Walk,1.9,2.0,52.8,1,56.6,0.0,20.31,30.6,190.11,46–60 min,26.0,1.85,False
SYN-00329,Hamburg-Rahlstedt,Hamburg,suburban,53.59743,10.1651,Production & Technical,False,Day (08:00),False,5,19.5,47,False,True,1.88,False,False,Berne,berne,4.83,Feeder bus,23.5,2.0,63.0,3,88.5,0.0,17.09,24.4,199.98,> 60 min,64.1,3.63,False
SYN-00330,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.66918,10.09765,Lab & R&D,False,Day (08:00),False,4,15.6,29,True,True,1.317,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,16.7,0,27.7,0.0,5.28,13.0,49.41,≤ 30 min,14.7,2.13,False
SYN-00331,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.58747,9.90036,Office & Commercial,False,Day (08:00),False,2,7.8,37,False,True,1.067,True,False,Langenfelde,langenfelde,1.84,Feeder bus,14.5,4.0,60.0,2,78.6,0.0,19.8,30.4,92.66,> 60 min,48.2,2.59,False
SYN-00332,Hamburg-Niendorf,Hamburg,urban,53.61787,9.96133,Office & Commercial,False,Day (08:00),False,2,7.8,59,False,False,-0.002,False,False,Lattenkamp,lattenkamp,4.49,Feeder bus,22.5,2.0,35.3,0,59.7,0.0,12.84,26.3,60.09,46–60 min,33.4,2.27,False
SYN-00333,Hamburg-Billstedt/Horn,Hamburg,urban,53.52933,10.0805,Office & Commercial,False,Day (08:00),False,3,11.7,50,False,True,-0.989,False,False,Tiefstack,tiefstack,1.84,Feeder bus,14.5,4.0,57.8,1,76.3,0.0,23.86,41.1,167.46,> 60 min,35.2,1.86,False
SYN-00334,Ellerau,Kr. Segeberg,rural,53.74844,9.93422,Production & Technical,True,Early (06:00),True,5,19.5,32,False,True,0.994,False,False,Haslohfurth,haslohfurth,4.16,Feeder bus,21.5,6.0,31.1,0,58.6,0.0,13.58,21.5,158.94,46–60 min,37.1,2.73,False
SYN-00335,Hamburg-Langenhorn,Hamburg,urban,53.67134,10.02594,Office & Commercial,False,Day (08:00),False,3,11.7,39,False,False,0.344,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,9.4,0,20.4,0.0,2.97,12.8,20.83,≤ 30 min,7.6,1.59,True
SYN-00336,Hamburg-Rahlstedt,Hamburg,suburban,53.5881,10.16231,Production & Technical,True,Early (06:00),True,5,19.5,39,False,True,-0.627,False,False,Wandsbek-Gartenstadt,wandsbek_gartenstadt,7.98,Park+Ride,18.6,3.6,54.7,1,76.9,7.98,18.07,25.1,211.44,> 60 min,51.8,3.06,False
SYN-00337,Hamburg-Langenhorn,Hamburg,urban,53.67863,10.04238,Production & Technical,True,Early (06:00),True,5,19.5,36,True,True,0.007,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,4.1,0,15.1,0.0,1.3,9.0,15.21,≤ 30 min,6.1,1.68,True
SYN-00338,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.55591,9.89395,Office & Commercial,False,Day (08:00),False,4,15.6,23,False,True,-0.5,False,False,Bahrenfeld,bahrenfeld,1.55,Feeder bus,13.7,4.0,59.9,1,77.6,0.0,23.9,32.1,223.71,> 60 min,45.5,2.42,False
SYN-00339,Norderstedt,Kr. Segeberg,suburban,53.69837,9.94881,Office & Commercial,False,Day (08:00),False,2,7.8,35,True,True,1.074,False,False,Norderstedt Mitte,norderstedt_mitte,3.75,Feeder bus,20.2,2.0,23.0,0,45.2,0.0,8.84,16.9,41.39,46–60 min,28.3,2.67,False
SYN-00340,Elmshorn,Kr. Pinneberg,suburban,53.74122,9.6438,Production & Technical,False,Day (08:00),False,5,19.5,57,False,True,0.333,False,False,Elmshorn,elmshorn,1.91,Feeder bus,14.7,6.0,80.1,1,100.9,0.0,36.68,36.6,429.21,> 60 min,64.3,2.76,False
SYN-00341,Hamburg-Langenhorn,Hamburg,urban,53.68557,10.03317,Production & Technical,False,Day (08:00),False,5,19.5,38,True,True,0.398,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,3.8,0,14.8,0.0,1.2,8.8,13.99,≤ 30 min,6.0,1.68,True
SYN-00342,Großhansdorf,Kr. Stormarn,rural,53.6657,10.28625,Production & Technical,False,Day (08:00),False,5,19.5,41,True,True,-0.326,False,False,Kiekut,kiekut,0.63,Walk,7.9,2.0,82.4,3,92.2,0.0,21.56,27.6,252.29,> 60 min,64.6,3.34,False
SYN-00343,Hamburg-Harburg,Hamburg,urban,53.46735,10.00422,Production & Technical,True,Night (22:00),True,5,19.5,44,True,True,-0.564,True,False,Harburg,harburg,2.01,Feeder bus,15.0,6.0,67.7,1,88.7,0.0,33.18,43.8,388.19,> 60 min,44.9,2.03,False
SYN-00344,Hamburg-Wandsbek,Hamburg,urban,53.57577,10.05608,Office & Commercial,False,Day (08:00),False,5,19.5,64,False,True,-2.347,False,False,Friedrichsberg,friedrichsberg,0.84,Walk,10.5,4.0,42.0,1,56.6,0.0,16.71,28.8,195.53,46–60 min,27.8,1.97,False
SYN-00345,Hamburg-Wilhelmsburg,Hamburg,urban,53.49517,10.02983,Production & Technical,True,Early (06:00),True,5,19.5,42,True,False,-1.263,False,False,Wilhelmsburg,wilhelmsburg,1.82,Feeder bus,14.5,6.0,62.0,1,82.5,0.0,28.83,42.7,337.28,> 60 min,39.8,1.93,False
SYN-00346,Hamburg-Harburg,Hamburg,urban,53.46345,9.95226,Lab & R&D,False,Day (08:00),False,4,15.6,54,True,True,-0.793,False,False,Heimfeld,heimfeld,0.98,Feeder bus,11.9,4.0,68.9,1,84.9,0.0,34.58,44.1,323.71,> 60 min,40.8,1.93,False
SYN-00347,Ahrensburg,Kr. Stormarn,suburban,53.67439,10.25533,Production & Technical,False,Day (08:00),False,5,19.5,35,False,False,-0.876,False,False,Ahrensburg (DB),ahrensburg,1.27,Feeder bus,12.8,6.0,67.2,2,86.0,0.0,18.67,25.5,218.44,> 60 min,60.5,3.37,False
SYN-00348,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.66755,10.14029,Production & Technical,True,Late (14:00),True,5,19.5,39,False,True,0.239,False,False,Poppenbüttel,poppenbuettel,5.0,Feeder bus,24.0,6.0,40.2,0,70.2,0.0,8.84,16.9,103.43,> 60 min,53.3,4.15,False
SYN-00349,Hamburg-Wandsbek,Hamburg,urban,53.56393,10.07035,Lab & R&D,False,Day (08:00),False,5,19.5,42,True,True,0.961,False,False,Hasselbrook,hasselbrook,1.9,Feeder bus,14.7,4.0,43.8,1,62.5,0.0,18.59,29.8,217.5,> 60 min,32.7,2.1,False
SYN-00350,Hamburg-Langenhorn,Hamburg,urban,53.68118,10.02125,Production & Technical,True,Late (14:00),True,5,19.5,33,False,True,0.172,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,7.6,0,18.6,0.0,2.4,11.5,28.07,≤ 30 min,7.1,1.62,True
SYN-00351,Hamburg-Rahlstedt,Hamburg,suburban,53.60641,10.17015,Production & Technical,False,Day (08:00),False,5,19.5,40,False,True,1.342,False,False,Meiendorfer Weg,meiendorfer_weg,4.74,Feeder bus,23.2,2.0,64.6,3,89.8,0.0,16.35,23.8,191.32,> 60 min,66.0,3.77,False
SYN-00352,Hamburg-Ohlsdorf,Hamburg,urban,53.62355,10.01515,Field & Sales,False,Day (08:00),False,3,11.7,52,False,True,-0.8,True,True,Klein Borstel,klein_borstel,1.3,Feeder bus,12.9,2.0,28.1,0,43.0,0.0,9.92,23.7,69.61,31–45 min,19.3,1.81,False
SYN-00353,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.55716,9.9158,Field & Sales,False,Day (08:00),False,3,11.7,33,True,True,0.364,False,True,Sternschanze,sternschanze,4.39,Feeder bus,22.2,2.0,49.3,1,73.4,0.0,22.69,31.6,159.29,> 60 min,41.8,2.32,False
SYN-00354,Hamburg-Wandsbek,Hamburg,urban,53.5855,10.07983,Office & Commercial,False,Day (08:00),False,2,7.8,42,False,True,0.099,True,False,Barmbek,barmbek,3.18,Feeder bus,18.5,2.0,40.5,1,61.1,0.0,15.52,28.1,72.62,> 60 min,33.0,2.17,False
SYN-00355,Hamburg-Eppendorf,Hamburg,urban_core,53.59483,9.97756,Production & Technical,True,Early (06:00),True,5,19.5,50,False,False,1.309,True,False,Lattenkamp,lattenkamp,1.9,Feeder bus,14.7,3.6,35.3,0,53.6,0.0,15.13,27.9,176.97,46–60 min,25.7,1.92,False
SYN-00356,Hamburg-Uhlenhorst,Hamburg,urban_core,53.573,10.00858,Office & Commercial,False,Day (08:00),False,5,19.5,33,True,True,0.606,False,False,Klosterstern,klosterstern,1.3,Feeder bus,12.9,2.0,39.5,0,54.4,0.0,17.43,29.2,203.98,46–60 min,25.2,1.86,False
SYN-00357,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.59571,9.76271,Field & Sales,False,Day (08:00),False,2,7.8,54,False,True,-0.166,False,True,Rissen,rissen,1.98,Feeder bus,15.0,4.0,74.8,1,93.8,0.0,28.72,32.0,134.43,> 60 min,61.8,2.93,False
SYN-00358,Hamburg-Harburg,Hamburg,urban,53.45395,9.94972,Field & Sales,False,Day (08:00),False,1,3.9,43,False,True,-1.522,False,True,Heimfeld,heimfeld,1.26,Feeder bus,12.8,4.0,68.9,1,85.7,0.0,36.02,45.0,84.29,> 60 min,40.7,1.9,False
SYN-00359,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57205,9.9356,Production & Technical,True,Late (14:00),True,5,19.5,40,False,True,-0.517,True,False,Hallerstraße,hallerstrasse,4.93,Feeder bus,23.8,3.6,41.4,0,68.8,0.0,19.87,30.4,232.48,> 60 min,38.4,2.26,False
SYN-00360,Hamburg-Wandsbek,Hamburg,urban,53.55682,10.06513,Production & Technical,True,Early (06:00),True,5,19.5,20,False,True,1.613,False,False,Hasselbrook,hasselbrook,2.1,Feeder bus,15.3,6.0,45.8,1,67.1,0.0,19.61,30.3,229.38,> 60 min,36.8,2.21,False
SYN-00361,Elmshorn,Kr. Pinneberg,suburban,53.74167,9.62664,Production & Technical,False,Day (08:00),False,5,19.5,38,False,True,-2.109,False,False,Elmshorn,elmshorn,2.86,Feeder bus,17.6,6.0,80.1,1,103.7,0.0,38.19,37.8,446.78,> 60 min,65.9,2.74,False
SYN-00362,Hamburg-Langenhorn,Hamburg,urban,53.68429,10.00644,Production & Technical,False,Day (08:00),False,5,19.5,46,False,True,1.426,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,11.3,0,22.3,0.0,3.58,14.3,41.84,≤ 30 min,8.0,1.56,True
SYN-00363,Hamburg-Langenhorn,Hamburg,urban,53.68568,10.03489,Office & Commercial,False,Day (08:00),False,2,7.8,61,True,True,0.333,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,3.3,0,14.3,0.0,1.04,8.4,4.88,≤ 30 min,5.9,1.7,True
SYN-00364,Norderstedt,Kr. Segeberg,suburban,53.69397,10.04137,Production & Technical,True,Early (06:00),True,5,19.5,48,True,True,-0.948,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,3.6,0,14.6,0.0,1.15,7.5,13.4,≤ 30 min,7.1,1.95,True
SYN-00365,Hamburg-Rahlstedt,Hamburg,suburban,53.6251,10.17158,Production & Technical,False,Day (08:00),False,5,19.5,54,False,True,-1.132,False,False,Volksdorf,volksdorf,2.8,Feeder bus,17.4,2.0,67.0,2,86.4,0.0,14.5,22.2,169.63,> 60 min,64.2,3.89,False
SYN-00366,Hamburg-Barmbek,Hamburg,urban_core,53.59532,10.03371,Production & Technical,False,Day (08:00),False,5,19.5,29,False,True,2.463,False,False,Alte Wöhr,alte_woehr,0.49,Walk,6.1,4.0,38.9,1,49.0,0.0,13.8,27.0,161.48,46–60 min,22.0,1.81,False
SYN-00367,Hamburg-Wilhelmsburg,Hamburg,urban,53.49898,10.01363,Office & Commercial,False,Day (08:00),False,2,7.8,41,True,False,1.578,False,False,Wilhelmsburg,wilhelmsburg,0.58,Walk,7.3,4.0,60.0,1,71.3,0.0,28.37,42.5,132.76,> 60 min,28.8,1.68,False
SYN-00368,Hamburg-Billstedt/Horn,Hamburg,urban,53.54372,10.08576,Production & Technical,False,Day (08:00),False,5,19.5,55,True,True,-0.186,False,False,Hasselbrook,hasselbrook,4.69,Feeder bus,23.1,4.0,43.8,1,70.9,0.0,21.78,31.3,254.88,> 60 min,39.6,2.27,False
SYN-00369,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.6174,10.07066,Production & Technical,True,Late (14:00),True,5,19.5,32,False,True,0.451,False,False,Ohlsdorf,ohlsdorf,3.33,Feeder bus,19.0,3.6,29.4,0,51.9,0.0,10.66,24.4,124.74,46–60 min,27.5,2.13,False
SYN-00370,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.64261,9.8488,Production & Technical,True,Late (14:00),True,5,19.5,53,False,True,-0.93,False,False,Halstenbek,halstenbek,2.41,Feeder bus,16.2,6.0,75.1,1,97.3,0.0,18.79,25.6,219.9,> 60 min,71.7,3.8,False
SYN-00371,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.58556,9.82874,Field & Sales,False,Day (08:00),False,2,7.8,50,False,True,-0.099,True,True,Klein Flottbek,klein_flottbek,3.99,Feeder bus,21.0,4.0,64.6,1,89.5,0.0,24.64,29.6,115.3,> 60 min,59.9,3.02,False
SYN-00372,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.66518,10.0828,Production & Technical,False,Day (08:00),False,5,19.5,45,False,True,-0.824,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,14.5,0,25.5,0.0,4.6,12.1,53.8,≤ 30 min,13.4,2.11,True
SYN-00373,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62116,10.07392,Office & Commercial,False,Day (08:00),False,2,7.8,38,True,True,0.138,False,False,Klein Borstel,klein_borstel,3.95,Feeder bus,20.8,2.0,28.1,0,51.0,0.0,10.17,24.0,47.62,46–60 min,27.0,2.12,False
SYN-00374,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.67193,10.17173,Production & Technical,True,Late (14:00),True,5,19.5,31,False,True,1.894,False,False,Volksdorf,volksdorf,4.37,Feeder bus,22.1,3.6,73.0,2,98.7,0.0,11.37,19.4,133.0,> 60 min,79.3,5.09,False
SYN-00375,Hamburg-Fuhlsbüttel,Hamburg,urban,53.63511,10.01551,Production & Technical,True,Early (06:00),True,5,19.5,62,False,True,-0.279,True,False,Fuhlsbüttel,fuhlsbuettel,0.8,Walk,10.0,3.6,26.5,0,40.1,0.0,8.25,22.0,96.57,31–45 min,18.1,1.82,False
SYN-00376,Hamburg-Langenhorn,Hamburg,urban,53.66679,10.02939,Production & Technical,True,Early (06:00),True,5,19.5,49,False,True,-1.015,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,10.7,0,21.7,0.0,3.38,13.8,39.59,≤ 30 min,7.9,1.57,True
SYN-00377,Elmshorn,Kr. Pinneberg,suburban,53.74253,9.63007,Production & Technical,True,Early (06:00),True,5,19.5,46,True,False,-1.533,False,False,Elmshorn,elmshorn,2.54,Feeder bus,16.6,6.0,85.1,1,107.7,0.0,37.92,37.6,443.63,> 60 min,70.1,2.86,False
SYN-00378,Hamburg-Barmbek,Hamburg,urban_core,53.57017,10.03779,Production & Technical,True,Night (22:00),True,5,19.5,37,False,True,0.56,True,False,Barmbek,barmbek,2.41,Feeder bus,16.2,3.6,42.5,1,62.4,0.0,17.55,29.3,205.3,> 60 min,33.1,2.13,False
SYN-00379,Hamburg-Winterhude,Hamburg,urban_core,53.59401,10.03712,Office & Commercial,False,Day (08:00),False,2,7.8,42,False,True,-0.411,False,False,Alte Wöhr,alte_woehr,0.34,Walk,4.3,4.0,38.9,1,47.2,0.0,13.98,27.1,65.41,46–60 min,20.1,1.74,False
SYN-00380,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.58885,9.92654,Office & Commercial,False,Day (08:00),False,3,11.7,44,False,False,0.363,False,False,Hoheluftbrücke,hoheluftbruecke,4.5,Feeder bus,22.5,2.0,46.3,1,70.8,0.0,18.19,29.6,127.66,> 60 min,41.2,2.39,False
SYN-00381,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.56458,9.94913,Production & Technical,False,Day (08:00),False,5,19.5,46,False,True,-1.336,True,False,Kellinghusenstraße,kellinghusenstrasse,4.83,Feeder bus,23.5,2.0,37.8,0,63.2,0.0,20.31,30.6,237.62,> 60 min,32.6,2.07,False
SYN-00382,Elmshorn,Kr. Pinneberg,suburban,53.76183,9.66533,Office & Commercial,False,Day (08:00),False,4,15.6,50,False,True,0.457,False,False,Sparrieshoop,sparrieshoop,1.71,Feeder bus,14.1,6.0,76.7,1,96.8,0.0,35.66,35.7,333.82,> 60 min,61.1,2.71,False
SYN-00383,Hamburg-Wilhelmsburg,Hamburg,urban,53.49578,9.99177,Office & Commercial,False,Day (08:00),False,2,7.8,33,False,True,-0.76,False,False,Wilhelmsburg,wilhelmsburg,2.12,Feeder bus,15.4,4.0,60.0,1,79.4,0.0,29.11,42.7,136.22,> 60 min,36.7,1.86,False
SYN-00384,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57302,9.96633,Production & Technical,False,Day (08:00),False,5,19.5,26,False,False,0.663,False,False,Kellinghusenstraße,kellinghusenstrasse,2.92,Feeder bus,17.7,2.0,37.8,0,57.5,0.0,18.53,29.8,216.79,46–60 min,27.7,1.93,False
SYN-00385,Hamburg-Winterhude,Hamburg,urban_core,53.59762,10.03075,Production & Technical,True,Early (06:00),True,5,19.5,43,False,True,-0.005,False,False,Sengelmannstraße,sengelmannstrasse,2.1,Feeder bus,15.3,3.6,31.4,0,50.3,0.0,13.48,26.7,157.74,46–60 min,23.6,1.88,False
SYN-00386,Seevetal/Neu Wulmstorf,Kr. Harburg,rural,53.43068,9.85905,Production & Technical,False,Day (08:00),False,5,19.5,23,False,True,1.735,False,False,Neuwiedenthal,neuwiedenthal,6.47,Park+Ride,16.8,4.0,73.6,1,94.4,6.47,41.94,50.0,490.71,> 60 min,44.4,1.89,False
SYN-00387,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.59592,9.89361,Production & Technical,True,Early (06:00),True,5,19.5,38,True,False,0.388,False,False,Langenfelde,langenfelde,3.1,Feeder bus,18.3,6.0,63.5,1,87.8,0.0,19.28,30.2,225.56,> 60 min,57.6,2.91,False
SYN-00388,Ahrensburg,Kr. Stormarn,suburban,53.659,10.23549,Office & Commercial,False,Day (08:00),False,5,19.5,36,False,True,1.945,False,False,Ahrensburg (DB),ahrensburg,1.94,Feeder bus,14.8,6.0,67.2,2,88.0,0.0,17.33,24.5,202.75,> 60 min,63.5,3.59,False
SYN-00389,Hamburg-Langenhorn,Hamburg,urban,53.68097,10.01144,Field & Sales,False,Day (08:00),False,1,3.9,47,True,True,0.627,False,True,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,10.2,0,21.2,0.0,3.24,13.5,7.57,≤ 30 min,7.7,1.57,True
SYN-00390,Quickborn,Kr. Pinneberg,suburban,53.72343,9.91225,Field & Sales,False,Day (08:00),False,1,3.9,64,False,True,0.959,False,True,Quickborn,quickborn,1.07,Feeder bus,12.2,6.0,42.8,0,61.0,0.0,13.12,21.0,30.7,> 60 min,40.0,2.9,False
SYN-00391,Hamburg-Rahlstedt,Hamburg,suburban,53.61071,10.13893,Field & Sales,False,Day (08:00),False,1,3.9,21,False,True,0.041,False,True,Berne,berne,2.34,Feeder bus,16.0,2.0,63.0,3,81.1,0.0,14.1,21.9,32.99,> 60 min,59.2,3.7,False
SYN-00392,Hamburg-Langenhorn,Hamburg,urban,53.67585,10.02132,Production & Technical,False,Day (08:00),False,5,19.5,64,False,False,0.129,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,8.8,0,19.8,0.0,2.79,12.4,32.59,≤ 30 min,7.4,1.6,True
SYN-00393,Hamburg-Wandsbek,Hamburg,urban,53.57377,10.03764,Production & Technical,True,Early (06:00),True,5,19.5,39,True,False,1.419,False,False,Alsterdorf,alsterdorf,4.73,Feeder bus,23.2,3.6,33.1,0,59.9,0.0,17.01,29.0,198.99,46–60 min,30.9,2.07,False
SYN-00394,Hamburg-Billstedt/Horn,Hamburg,urban,53.55922,10.08826,Production & Technical,False,Day (08:00),False,5,19.5,46,True,True,0.988,False,False,Hasselbrook,hasselbrook,3.58,Feeder bus,19.7,4.0,43.8,1,67.5,0.0,19.53,30.3,228.53,> 60 min,37.2,2.23,False
SYN-00395,Norderstedt,Kr. Segeberg,suburban,53.72238,9.95515,Production & Technical,False,Day (08:00),False,5,19.5,26,True,True,0.698,False,False,Norderstedt Mitte,norderstedt_mitte,3.81,Feeder bus,20.4,2.0,23.0,0,45.4,0.0,9.7,17.8,113.47,46–60 min,27.6,2.55,False
